uid,questions,concepts,responses,selectmasks,timestamps,elapsed_time
110,15,1,1,1,1706652260,58
110,31,3,1,1,1706652348,75
110,78,9,1,1,1706652439,85
110,37,4,1,1,1706652538,89
110,63,7,1,1,1706652651,94
110,41,5,0,1,1706652768,104
110,1,0,1,1,1706652808,34
110,13,1,1,1,1706652881,51
110,9,1,1,1,1706652953,45
110,14,1,1,1,1706653022,47
110,33,4,0,1,1706653166,138
110,29,3,1,1,1706653814,61
110,2,0,1,1,1706653877,55
110,24,3,1,1,1706654362,73
110,54,6,0,1,1706654689,120
110,57,7,0,1,1706716477,150
110,69,8,1,1,1706716584,82
110,3,0,1,1,1706716820,53
110,27,3,1,1,1706717394,70
110,37,4,1,1,1706717494,82
110,25,3,1,1,1706717566,60
110,22,2,1,1,1706717647,65
110,70,8,1,1,1706717752,77
110,16,2,0,1,1706717871,108
110,57,7,1,1,1706718105,84
110,46,5,1,1,1706718443,71
110,56,7,1,1,1706718538,82
110,10,1,1,1,1706718630,71
110,77,9,1,1,1706718737,89
110,75,9,1,1,1706718832,90
110,5,0,1,1,1706718884,40
110,20,2,1,1,1706718959,64
110,5,0,1,1,1706719051,66
110,57,7,0,1,1706719208,133
110,23,2,1,1,1706719275,54
110,29,3,0,1,1706719793,104
110,53,6,0,1,1706719929,129
110,5,0,1,1,1706720009,73
110,60,7,1,1,1706720123,94
110,22,2,1,1,1706804913,58
110,73,9,1,1,1706805025,88
110,33,4,1,1,1706805115,78
110,59,7,1,1,1706805224,102
110,56,7,1,1,1706805310,70
110,22,2,1,1,1706805696,56
110,43,5,1,1,1706806053,64
110,44,5,1,1,1706806153,79
110,27,3,1,1,1706806241,69
110,2,0,1,1,1706806321,52
110,41,5,1,1,1706806409,69
110,59,7,1,1,1706806526,99
110,60,7,1,1,1706806947,77
110,64,8,0,1,1706807176,163
110,71,8,0,1,1706807319,130
110,10,1,1,1,1706807793,61
110,45,5,1,1,1706859338,62
110,3,0,1,1,1706859416,62
110,47,5,1,1,1706859508,74
110,48,6,0,1,1706908654,133
110,19,2,1,1,1706908849,47
110,24,3,1,1,1706908960,84
110,41,5,1,1,1706909193,43
110,72,9,0,1,1706909613,128
110,68,8,1,1,1706909716,78
110,10,1,1,1,1706909796,51
110,23,2,1,1,1706949664,47
110,45,5,1,1,1706949745,66
110,10,1,1,1,1706949831,66
110,71,8,1,1,1706949936,87
110,20,2,1,1,1706949993,46
110,30,3,1,1,1706950098,91
110,39,4,1,1,1706950175,66
110,30,3,1,1,1706950273,81
110,55,6,1,1,1706950375,85
110,48,6,1,1,1706950695,96
110,23,2,1,1,1706950782,66
110,15,1,1,1,1706950837,49
110,41,5,1,1,1706950916,61
110,57,7,1,1,1706951044,101
110,68,8,1,1,1706951149,82
110,74,9,1,1,1706951273,101
110,42,5,1,1,1706951928,75
110,60,7,1,1,1706952054,103
110,30,3,1,1,1706952382,74
110,41,5,1,1,1706952460,72
110,7,0,1,1,1706952535,52
110,55,6,1,1,1706952642,97
110,34,4,1,1,1706953062,86
110,5,0,1,1,1706953169,81
110,29,3,1,1,1706953257,62
110,74,9,1,1,1706953943,105
110,27,3,1,1,1706954034,73
111,71,8,0,1,1705202797,228
111,45,5,1,1,1705202902,93
111,12,1,0,1,1705203438,124
111,1,0,1,1,1705203517,68
111,43,5,0,1,1705203702,166
111,45,5,1,1,1705203851,121
111,19,2,1,1,1705203955,75
111,60,7,0,1,1705204189,218
111,31,3,0,1,1705204609,166
111,14,1,1,1,1705204725,93
111,17,2,0,1,1705204892,144
111,74,9,0,1,1705205175,214
111,7,0,0,1,1705205325,127
111,1,0,1,1,1705205825,79
111,76,9,0,1,1705206072,233
111,48,6,0,1,1705206278,181
111,28,3,0,1,1705206936,184
111,69,8,0,1,1705207148,194
111,73,9,0,1,1705207381,210
111,60,7,0,1,1705207619,230
111,12,1,0,1,1705207800,114
111,36,4,0,1,1705208516,195
111,34,4,0,1,1705208699,156
111,12,1,0,1,1705209115,113
111,42,5,0,1,1705209665,157
111,1,0,1,1,1705209756,86
111,44,5,1,1,1705210120,95
111,1,0,1,1,1705210213,81
111,4,0,0,1,1705210368,145
111,75,9,0,1,1705244863,215
111,55,6,0,1,1705245061,190
111,10,1,0,1,1705245189,123
111,71,8,0,1,1705245426,232
111,45,5,0,1,1705245594,153
111,16,2,0,1,1705245737,120
111,35,4,0,1,1705245913,165
111,51,6,0,1,1705246092,173
111,2,0,0,1,1705246230,125
111,3,0,0,1,1705246445,101
111,64,8,1,1,1705246604,153
111,5,0,0,1,1705246769,154
111,38,4,0,1,1705247462,198
111,56,7,1,1,1705298365,111
111,62,7,0,1,1705298723,202
111,22,2,0,1,1705298865,135
111,47,5,0,1,1705382005,182
111,29,3,0,1,1705382196,184
111,29,3,0,1,1705382395,181
111,20,2,1,1,1705382538,122
111,24,3,0,1,1705382751,184
111,75,9,0,1,1705382987,210
111,30,3,1,1,1705399745,127
111,8,1,1,1,1705399866,104
111,36,4,0,1,1705400282,193
111,29,3,0,1,1705400470,158
111,57,7,0,1,1705400698,219
111,34,4,1,1,1705400833,117
111,29,3,1,1,1705400949,102
111,3,0,0,1,1705401654,125
111,33,4,1,1,1705401804,121
111,67,8,0,1,1705423736,180
111,55,6,0,1,1705423927,185
111,22,2,1,1,1705424033,95
111,56,7,0,1,1705424246,183
111,2,0,0,1,1705424372,117
111,59,7,1,1,1705424506,117
111,19,2,1,1,1705424616,82
111,53,6,0,1,1705425155,188
111,32,4,1,1,1705425287,112
111,37,4,0,1,1705425507,190
111,1,0,1,1,1705426056,68
111,9,1,0,1,1705426197,113
111,66,8,0,1,1705426415,190
111,76,9,0,1,1705426668,229
111,31,3,1,1,1705426796,117
111,42,5,0,1,1705426984,162
111,15,1,1,1,1705427151,79
111,20,2,1,1,1705427294,113
111,77,9,1,1,1705427466,143
111,57,7,0,1,1705427691,209
111,29,3,0,1,1705427873,175
111,34,4,1,1,1705427996,108
111,25,3,1,1,1705428459,90
111,55,6,0,1,1705428673,184
111,10,1,0,1,1705474444,115
111,54,6,0,1,1705474648,187
111,74,9,0,1,1705551861,235
111,15,1,1,1,1705551977,106
111,78,9,0,1,1705552598,209
111,73,9,1,1,1705552759,141
111,14,1,1,1,1705552883,99
111,30,3,0,1,1705574424,195
111,22,2,1,1,1705574532,93
111,65,8,0,1,1705574769,226
111,54,6,0,1,1705574971,188
111,63,7,1,1,1705643122,145
111,45,5,0,1,1705643392,176
111,32,4,0,1,1705643584,177
111,46,5,0,1,1705643783,172
111,66,8,0,1,1705643972,176
111,45,5,0,1,1705644140,155
111,51,6,1,1,1705644273,115
111,78,9,0,1,1705660692,198
111,54,6,0,1,1705660889,182
111,20,2,1,1,1705661105,120
111,1,0,1,1,1705661183,71
111,14,1,1,1,1705661313,106
111,47,5,0,1,1705661524,185
111,15,1,1,1,1705661624,87
111,48,6,0,1,1705661851,197
111,9,1,1,1,1705661961,90
111,75,9,1,1,1705662112,141
111,0,0,0,1,1705662272,141
111,12,1,1,1,1705662725,72
111,19,2,1,1,1705662816,81
111,17,2,0,1,1705662989,159
111,0,0,1,1,1705663099,89
111,27,3,1,1,1705663213,109
111,62,7,0,1,1705663432,208
111,42,5,1,1,1705663543,95
111,75,9,1,1,1705663927,132
111,70,8,1,1,1705664089,139
111,59,7,0,1,1705721029,187
111,71,8,0,1,1705721294,236
111,62,7,1,1,1705721581,136
111,41,5,1,1,1705721707,99
111,49,6,1,1,1705721857,121
111,23,2,0,1,1705722013,130
111,20,2,0,1,1705744256,161
111,48,6,1,1,1705744415,141
111,37,4,0,1,1705744600,179
111,73,9,0,1,1705744833,206
111,43,5,1,1,1705744962,115
111,74,9,1,1,1705745135,144
111,25,3,0,1,1705745583,159
111,43,5,1,1,1705745716,126
111,13,1,1,1,1705745815,91
111,77,9,1,1,1705745972,147
111,73,9,0,1,1705746198,211
111,50,6,1,1,1705746347,122
111,70,8,1,1,1705746594,125
111,52,6,0,1,1705747062,177
111,69,8,1,1,1705747347,135
111,68,8,0,1,1705748030,193
111,54,6,0,1,1705748786,197
111,76,9,0,1,1705749028,231
111,58,7,0,1,1705749215,177
111,36,4,0,1,1705749429,197
111,50,6,1,1,1705749555,107
111,9,1,1,1,1705749632,70
111,9,1,1,1,1705749708,60
111,1,0,1,1,1705750055,68
111,7,0,1,1,1705769839,87
111,68,8,1,1,1705770000,139
111,59,7,0,1,1705770226,206
111,37,4,1,1,1705770677,132
111,38,4,0,1,1705770896,197
111,31,3,0,1,1705771080,179
111,23,2,1,1,1705771164,63
111,50,6,0,1,1705771375,187
111,23,2,0,1,1705771524,129
111,7,0,0,1,1705771635,105
111,65,8,0,1,1705771896,235
111,62,7,0,1,1705772112,200
111,29,3,0,1,1705772832,174
111,32,4,0,1,1705773027,185
111,72,9,0,1,1705773636,236
111,16,2,1,1,1705773979,94
111,32,4,1,1,1705774109,118
111,58,7,1,1,1705774248,123
111,68,8,0,1,1705774446,190
111,57,7,1,1,1705774608,134
111,15,1,1,1,1705774699,78
111,66,8,0,1,1705774922,199
111,28,3,1,1,1705775052,112
111,17,2,1,1,1705775194,119
111,37,4,1,1,1705775471,122
111,25,3,1,1,1705775599,110
111,70,8,0,1,1705776299,182
111,35,4,1,1,1705795230,131
111,27,3,1,1,1705795336,88
111,79,9,0,1,1705795561,196
111,8,1,1,1,1705795683,96
111,41,5,0,1,1705795842,145
111,52,6,0,1,1705796030,183
111,52,6,0,1,1705838055,176
111,67,8,1,1,1705838384,131
111,69,8,1,1,1705838550,136
111,56,7,0,1,1705838752,186
111,14,1,1,1,1705838879,112
111,16,2,1,1,1705839005,99
111,0,0,1,1,1705839126,105
111,78,9,1,1,1705839307,154
111,27,3,1,1,1705839407,80
111,3,0,1,1,1705839501,69
111,28,3,1,1,1705839616,102
111,30,3,0,1,1705839806,185
111,44,5,0,1,1705839962,149
111,7,0,1,1,1705840073,82
111,32,4,0,1,1705840250,164
112,76,9,0,1,1704217682,192
112,76,9,0,1,1704217901,201
112,78,9,1,1,1704218055,125
112,47,5,0,1,1704218218,138
112,6,0,1,1,1704218322,84
112,61,7,0,1,1704218528,180
112,28,3,1,1,1704218632,97
112,44,5,0,1,1704218778,135
112,29,3,1,1,1704218901,93
112,17,2,1,1,1704219010,94
112,77,9,1,1,1704219236,133
112,38,4,0,1,1704219419,177
112,6,0,1,1,1704219518,88
112,36,4,1,1,1704220031,107
112,32,4,0,1,1704220373,153
112,2,0,1,1,1704220477,79
112,44,5,1,1,1704220847,80
112,44,5,0,1,1704220989,118
112,36,4,0,1,1704221179,180
112,67,8,0,1,1704221547,149
112,8,1,1,1,1704221631,69
112,67,8,1,1,1704222202,135
112,9,1,1,1,1704222725,62
112,17,2,1,1,1704222814,82
112,19,2,1,1,1704222915,93
112,4,0,0,1,1704223057,131
112,18,2,1,1,1704223676,98
112,10,1,1,1,1704223794,57
112,11,1,1,1,1704223892,86
112,0,0,1,1,1704224555,76
112,17,2,0,1,1704224698,131
112,31,3,0,1,1704310319,135
112,7,0,1,1,1704310416,77
112,3,0,1,1,1704310492,70
112,65,8,1,1,1704361619,139
112,11,1,1,1,1704361722,75
112,42,5,1,1,1704362210,91
112,45,5,1,1,1704362325,92
112,54,6,1,1,1704396175,128
112,36,4,0,1,1704414185,185
112,47,5,1,1,1704414308,111
112,5,0,1,1,1704414389,73
112,22,2,1,1,1704414490,84
112,41,5,1,1,1704414617,99
112,42,5,1,1,1704414731,97
112,75,9,1,1,1704414863,122
112,35,4,0,1,1704415208,152
112,60,7,0,1,1704415411,186
112,40,5,1,1,1704415530,102
112,35,4,1,1,1704415663,107
112,64,8,0,1,1704416270,196
112,8,1,1,1,1704416385,96
112,54,6,0,1,1704416582,174
112,49,6,1,1,1704416698,106
112,54,6,0,1,1704416874,155
112,77,9,1,1,1704417009,112
112,2,0,1,1,1704417092,77
112,24,3,1,1,1704417344,121
112,24,3,0,1,1704417928,167
112,44,5,1,1,1704418036,94
112,65,8,1,1,1704418179,115
112,37,4,0,1,1704418644,166
112,73,9,1,1,1704418771,102
112,75,9,1,1,1704418908,121
112,67,8,0,1,1704419105,172
112,65,8,1,1,1704419257,135
112,24,3,0,1,1704419428,145
112,79,9,0,1,1704419914,173
112,55,6,1,1,1704420064,88
112,71,8,0,1,1704433141,202
112,46,5,1,1,1704433785,90
112,7,0,1,1,1704433864,63
112,57,7,0,1,1704480729,175
112,7,0,1,1,1704480832,80
112,30,3,0,1,1704481006,164
112,39,4,1,1,1704481103,90
112,61,7,0,1,1704481295,177
112,30,3,1,1,1704481424,118
112,37,4,1,1,1704481565,112
112,63,7,0,1,1704482293,184
112,79,9,0,1,1704482474,175
112,41,5,0,1,1704482645,156
112,23,2,1,1,1704482738,81
112,60,7,0,1,1704482961,194
112,32,4,1,1,1704483089,104
112,71,8,0,1,1704483311,208
112,36,4,1,1,1704483454,130
112,18,2,1,1,1704518396,81
112,58,7,1,1,1704518535,122
112,25,3,1,1,1704518632,92
112,18,2,1,1,1704518755,97
112,75,9,1,1,1704518905,134
112,18,2,1,1,1704519017,97
112,27,3,1,1,1704519119,78
112,44,5,1,1,1704519226,84
112,37,4,1,1,1704519376,122
112,51,6,0,1,1704519546,152
112,38,4,1,1,1704519671,104
112,27,3,1,1,1704519783,91
112,33,4,0,1,1704519984,178
112,56,7,1,1,1704520445,109
112,60,7,0,1,1704521211,193
112,11,1,1,1,1704521315,79
112,19,2,1,1,1704521392,54
112,74,9,1,1,1704521560,140
112,20,2,1,1,1704521667,97
112,12,1,1,1,1704521997,74
112,54,6,1,1,1704522214,142
112,7,0,1,1,1704522306,82
112,16,2,1,1,1704522789,84
112,6,0,1,1,1704522904,91
112,51,6,1,1,1704523025,114
112,16,2,1,1,1704523111,66
112,54,6,0,1,1704523320,184
112,66,8,1,1,1704524025,125
112,23,2,1,1,1704524112,79
112,1,0,1,1,1704524206,77
112,10,1,1,1,1704524617,77
112,58,7,1,1,1704524760,116
112,73,9,1,1,1704524931,142
112,53,6,1,1,1704525067,126
112,73,9,1,1,1704569070,122
112,17,2,1,1,1704569174,96
112,50,6,1,1,1704624547,105
112,29,3,1,1,1704624684,107
112,36,4,1,1,1704624805,99
112,67,8,1,1,1704668374,113
112,57,7,1,1,1704668609,115
112,79,9,1,1,1704668735,117
112,69,8,1,1,1704668866,113
112,57,7,1,1,1704669011,117
112,34,4,1,1,1704669120,88
112,13,1,1,1,1704669541,74
112,22,2,1,1,1704669627,79
112,66,8,0,1,1704669823,185
112,78,9,1,1,1704697751,114
112,67,8,1,1,1704697892,115
112,59,7,0,1,1704698100,182
112,12,1,1,1,1704698189,80
112,9,1,1,1,1704698254,57
112,68,8,1,1,1704698396,121
112,55,6,1,1,1704699104,119
112,59,7,1,1,1704699219,105
112,12,1,1,1,1704699333,86
112,5,0,1,1,1704699443,81
112,55,6,1,1,1704699550,98
112,14,1,1,1,1704699664,93
112,62,7,1,1,1704699784,115
112,32,4,1,1,1704700170,107
112,42,5,1,1,1704737108,120
112,29,3,1,1,1704737209,93
112,62,7,1,1,1704770815,112
112,33,4,1,1,1704784077,112
112,51,6,1,1,1704784171,88
112,24,3,1,1,1704784694,114
112,42,5,1,1,1704829665,88
112,25,3,1,1,1704879809,89
112,16,2,1,1,1704879901,77
112,17,2,1,1,1704880394,109
112,3,0,1,1,1704880462,59
112,14,1,1,1,1704880558,82
112,46,5,1,1,1704880677,99
112,8,1,1,1,1704880750,63
112,41,5,1,1,1704894693,85
112,59,7,1,1,1704894820,116
112,22,2,1,1,1704894993,69
112,54,6,0,1,1704895168,164
112,53,6,1,1,1704895298,116
112,13,1,1,1,1704895438,78
112,76,9,1,1,1704895598,131
112,15,1,1,1,1704895701,81
112,30,3,0,1,1704895865,149
112,3,0,1,1,1704896272,70
112,24,3,1,1,1704896406,115
112,1,0,1,1,1704896473,58
112,66,8,1,1,1704896618,131
112,77,9,1,1,1704897179,126
112,31,3,0,1,1704897359,160
112,58,7,1,1,1704897473,108
112,64,8,1,1,1704897613,130
112,7,0,1,1,1704897797,88
112,59,7,1,1,1704897949,123
112,74,9,1,1,1704898105,128
112,79,9,1,1,1704898248,121
112,4,0,1,1,1704898339,83
112,57,7,1,1,1704962807,124
112,26,3,1,1,1704962907,73
112,2,0,1,1,1704988779,59
112,71,8,1,1,1704988936,132
112,65,8,1,1,1704989083,125
112,50,6,1,1,1704989190,94
112,11,1,1,1,1704989300,86
112,14,1,1,1,1704989392,84
112,53,6,1,1,1704989519,121
112,24,3,1,1,1704989772,114
112,60,7,1,1,1704989913,121
112,40,5,1,1,1704990264,130
112,67,8,1,1,1704990419,127
112,72,9,1,1,1704990552,118
112,1,0,1,1,1704990644,63
113,30,3,1,1,1704430614,39
113,63,7,1,1,1704462611,52
113,3,0,1,1,1704491124,42
113,76,9,1,1,1704491487,44
113,44,5,0,1,1704491573,65
113,60,7,0,1,1704491863,98
113,65,8,0,1,1704491963,83
113,54,6,1,1,1704492257,43
113,72,9,0,1,1704492341,73
113,15,1,1,1,1704492393,32
113,40,5,1,1,1704492460,57
113,52,6,0,1,1704526492,71
113,42,5,0,1,1704526593,86
113,14,1,1,1,1704555140,40
113,33,4,1,1,1704555215,47
113,39,4,1,1,1704555269,45
113,30,3,1,1,1704555353,60
113,51,6,1,1,1704617427,43
113,31,3,1,1,1704617482,40
113,48,6,1,1,1704618077,60
113,2,0,1,1,1704618120,16
113,34,4,1,1,1704618148,15
113,78,9,1,1,1704618215,44
113,77,9,0,1,1704618308,83
113,10,1,1,1,1704618502,36
113,40,5,1,1,1704618569,62
113,63,7,0,1,1704618659,80
113,56,7,1,1,1704619189,55
113,10,1,1,1,1704619244,33
113,49,6,1,1,1704619734,40
113,50,6,1,1,1704619784,39
113,55,6,1,1,1704619860,49
113,5,0,1,1,1704705316,38
113,24,3,1,1,1704705365,26
113,68,8,1,1,1704715937,59
113,50,6,0,1,1704716027,73
113,78,9,1,1,1704716088,39
113,36,4,0,1,1704716156,47
113,17,2,1,1,1704716204,34
113,7,0,1,1,1704789348,21
113,28,3,1,1,1704789815,55
113,30,3,0,1,1704852817,54
113,77,9,0,1,1704852905,61
113,59,7,1,1,1704852971,43
113,77,9,0,1,1704905862,65
113,66,8,1,1,1704905918,31
113,71,8,1,1,1704905977,53
113,3,0,0,1,1704906050,49
113,57,7,1,1,1704906123,55
113,34,4,1,1,1704906200,50
113,38,4,1,1,1704906264,57
113,51,6,1,1,1704906472,45
113,29,3,1,1,1704906528,42
113,11,1,1,1,1704939796,44
113,32,4,1,1,1704939872,64
113,32,4,1,1,1704940027,48
113,73,9,1,1,1704940105,56
113,6,0,1,1,1704940150,33
113,17,2,0,1,1704974885,40
113,12,1,1,1,1704974928,27
113,7,0,1,1,1704975161,15
113,28,3,1,1,1704975446,31
113,13,1,1,1,1704975483,21
113,71,8,1,1,1704975542,47
113,13,1,1,1,1704975603,38
113,48,6,1,1,1704976242,47
113,37,4,1,1,1704976612,54
113,43,5,1,1,1704976826,40
113,2,0,1,1,1704976870,21
113,76,9,1,1,1704976937,54
113,49,6,1,1,1704977325,39
113,76,9,1,1,1704977404,53
113,37,4,1,1,1704977451,40
113,63,7,1,1,1704977522,57
113,70,8,0,1,1704977606,73
113,11,1,1,1,1704977636,18
113,54,6,1,1,1704977707,50
113,6,0,1,1,1704978241,31
113,51,6,1,1,1705012322,25
113,51,6,1,1,1705047722,56
113,47,5,0,1,1705047754,25
113,20,2,0,1,1705047842,60
113,10,1,1,1,1705047911,40
113,53,6,1,1,1705047970,40
113,10,1,1,1,1705048017,32
113,48,6,1,1,1705048106,62
113,67,8,1,1,1705048160,48
113,56,7,0,1,1705048538,77
113,18,2,1,1,1705090626,33
113,62,7,0,1,1705090716,84
113,12,1,1,1,1705090743,11
113,26,3,1,1,1705090791,34
113,47,5,1,1,1705090840,30
113,74,9,1,1,1705090928,58
113,14,1,1,1,1705091547,34
113,50,6,1,1,1705091637,60
113,68,8,1,1,1705091713,63
113,9,1,1,1,1705096750,41
113,64,8,1,1,1705096828,72
113,28,3,0,1,1705096923,75
113,69,8,1,1,1705096964,36
113,27,3,1,1,1705096998,27
113,33,4,1,1,1705097355,37
113,13,1,1,1,1705097412,30
113,25,3,1,1,1705097476,42
113,77,9,1,1,1705097908,46
113,60,7,0,1,1705098590,96
113,31,3,1,1,1705098646,35
113,75,9,1,1,1705098853,56
113,47,5,1,1,1705098925,58
113,25,3,1,1,1705098969,38
113,77,9,1,1,1705181359,49
113,1,0,1,1,1705181394,30
113,3,0,1,1,1705188715,22
113,68,8,1,1,1705188777,55
113,17,2,1,1,1705188826,41
113,8,1,1,1,1705188880,29
113,4,0,1,1,1705189166,39
113,4,0,1,1,1705189224,38
113,26,3,1,1,1705189665,38
113,32,4,1,1,1705189735,41
113,76,9,0,1,1705218633,86
113,60,7,1,1,1705218705,67
113,60,7,1,1,1705218788,59
113,18,2,1,1,1705218865,49
113,64,8,0,1,1705294959,74
113,0,0,1,1,1705295003,27
113,66,8,1,1,1705295226,44
113,64,8,1,1,1705295292,46
113,53,6,1,1,1705295375,63
113,44,5,1,1,1705295820,44
113,32,4,1,1,1705295877,34
113,64,8,1,1,1705295941,59
113,5,0,1,1,1705296024,67
113,8,1,1,1,1705296252,39
113,23,2,1,1,1705296325,49
113,7,0,1,1,1705320423,39
113,1,0,1,1,1705320498,45
113,33,4,1,1,1705320587,62
113,33,4,1,1,1705320657,53
113,56,7,1,1,1705320704,40
113,36,4,1,1,1705320771,55
113,30,3,1,1,1705320843,48
113,67,8,1,1,1705320900,34
113,38,4,1,1,1705320937,30
113,17,2,1,1,1705320990,23
113,25,3,1,1,1705321067,47
113,19,2,1,1,1705321127,36
113,57,7,1,1,1705327159,75
113,75,9,1,1,1705327227,50
113,67,8,1,1,1705327278,44
113,42,5,1,1,1705327346,42
113,17,2,1,1,1705327767,54
113,11,1,1,1,1705328024,39
113,77,9,1,1,1705328094,58
113,26,3,1,1,1705328140,39
113,43,5,1,1,1705354021,47
113,41,5,1,1,1705354099,53
113,16,2,0,1,1705413080,67
113,71,8,1,1,1705413149,47
113,39,4,1,1,1705413198,25
113,41,5,1,1,1705413242,36
113,59,7,1,1,1705413402,59
113,43,5,1,1,1705413442,25
113,5,0,1,1,1705413480,28
113,41,5,1,1,1705413549,48
113,5,0,1,1,1705413605,46
113,56,7,1,1,1705413660,42
113,64,8,1,1,1705414155,63
113,0,0,1,1,1705414194,21
113,15,1,1,1,1705414249,44
113,34,4,1,1,1705414321,50
113,48,6,1,1,1705414363,30
113,4,0,1,1,1705414397,19
113,45,5,1,1,1705414462,37
113,23,2,1,1,1705414887,36
113,19,2,1,1,1705414945,42
113,47,5,1,1,1705415121,23
113,53,6,1,1,1705415191,52
113,9,1,1,1,1705415251,32
113,22,2,1,1,1705415621,29
113,26,3,1,1,1705415924,38
113,70,8,1,1,1705416017,65
113,18,2,1,1,1705416088,46
113,63,7,1,1,1705416158,52
113,77,9,1,1,1705416247,63
113,25,3,1,1,1705416299,26
113,23,2,0,1,1705498267,46
113,72,9,1,1,1705498353,59
113,58,7,1,1,1705498654,49
113,3,0,1,1,1705498700,18
113,38,4,1,1,1705498752,47
113,78,9,1,1,1705498817,39
113,20,2,1,1,1705499437,55
113,0,0,1,1,1705499498,46
113,11,1,1,1,1705499531,8
113,19,2,1,1,1705499579,41
113,11,1,1,1,1705499614,22
113,3,0,1,1,1705542598,41
113,59,7,1,1,1705542671,61
114,40,5,0,1,1705637215,108
114,24,3,1,1,1705637309,80
114,22,2,1,1,1705637403,65
114,25,3,1,1,1705637496,65
114,15,1,1,1,1705637566,51
114,62,7,1,1,1705637665,87
114,10,1,1,1,1705637873,43
114,54,6,1,1,1705668747,89
114,69,8,1,1,1705668832,65
114,27,3,1,1,1705668908,56
114,53,6,0,1,1705718069,140
114,12,1,1,1,1705718139,52
114,25,3,1,1,1705718194,50
114,62,7,1,1,1705718291,89
114,50,6,0,1,1705718443,125
114,68,8,0,1,1705719140,141
114,61,7,1,1,1705719246,76
114,78,9,0,1,1705719405,138
114,74,9,1,1,1705719515,104
114,41,5,1,1,1705763590,54
114,23,2,1,1,1705785062,45
114,65,8,1,1,1705785167,91
114,72,9,0,1,1705785325,135
114,65,8,0,1,1705785476,128
114,47,5,0,1,1705785594,110
114,41,5,0,1,1705785703,82
114,1,0,1,1,1705785749,18
114,0,0,1,1,1705786086,54
114,53,6,1,1,1705786211,96
114,70,8,1,1,1705810987,77
114,24,3,0,1,1705811114,117
114,37,4,0,1,1705811244,106
114,46,5,0,1,1705811346,91
114,0,0,1,1,1705811429,58
114,78,9,0,1,1705811551,98
114,31,3,1,1,1705811617,59
114,53,6,0,1,1705812087,119
114,42,5,1,1,1705886486,65
114,17,2,1,1,1705904437,64
114,13,1,1,1,1705904504,49
114,65,8,1,1,1705905056,86
114,24,3,1,1,1705905147,65
114,44,5,1,1,1705905492,88
114,65,8,0,1,1705905634,131
114,9,1,1,1,1705905703,45
114,34,4,1,1,1705905790,77
114,47,5,0,1,1705905910,104
114,10,1,1,1,1705905986,64
114,30,3,0,1,1705906115,111
114,76,9,0,1,1705906374,149
114,67,8,1,1,1705906729,86
114,79,9,1,1,1705907191,89
114,26,3,0,1,1705907545,94
114,32,4,1,1,1705907630,70
114,23,2,0,1,1705907740,82
114,52,6,0,1,1705907851,95
114,21,2,0,1,1705907952,93
114,24,3,0,1,1705908097,120
114,22,2,1,1,1705908176,54
114,35,4,1,1,1705908272,82
114,25,3,1,1,1705908351,62
114,72,9,0,1,1705908517,145
114,30,3,0,1,1705908639,107
114,52,6,1,1,1705908735,73
114,17,2,1,1,1705960856,68
114,59,7,0,1,1705961001,115
114,5,0,1,1,1705961077,60
114,20,2,1,1,1705961175,88
114,61,7,1,1,1705961272,81
114,71,8,1,1,1705961368,75
114,15,1,1,1,1705961773,71
114,69,8,1,1,1705961884,83
114,38,4,1,1,1706046616,75
114,31,3,1,1,1706046701,71
114,37,4,1,1,1706046808,90
114,53,6,0,1,1706046975,139
114,49,6,0,1,1706047101,107
114,18,2,1,1,1706047194,66
114,44,5,0,1,1706054562,108
114,51,6,1,1,1706054639,72
114,67,8,1,1,1706054716,69
114,41,5,1,1,1706054814,68
114,9,1,0,1,1706054905,67
114,38,4,1,1,1706055002,75
114,71,8,1,1,1706055562,96
114,76,9,1,1,1706116886,105
114,72,9,0,1,1706117069,156
114,49,6,1,1,1706117181,86
114,17,2,1,1,1706117255,50
114,10,1,1,1,1706117309,46
114,32,4,1,1,1706117406,84
114,50,6,0,1,1706117524,100
114,8,1,0,1,1706117643,89
114,39,4,1,1,1706118162,69
114,29,3,1,1,1706118247,79
114,54,6,0,1,1706118359,107
114,3,0,1,1,1706118419,50
114,11,1,1,1,1706118497,62
114,32,4,1,1,1706118585,63
114,78,9,1,1,1706118678,72
114,58,7,1,1,1706118773,84
114,73,9,1,1,1706119080,86
114,65,8,0,1,1706119247,151
114,1,0,1,1,1706119323,52
114,24,3,1,1,1706119433,84
114,24,3,1,1,1706119528,78
114,56,7,0,1,1706119657,108
114,18,2,1,1,1706119746,68
114,74,9,1,1,1706119858,100
114,36,4,0,1,1706119970,104
114,76,9,1,1,1706120083,87
114,1,0,1,1,1706120163,52
114,33,4,1,1,1706120275,87
114,79,9,1,1,1706120376,90
114,46,5,1,1,1706120488,83
114,10,1,1,1,1706120574,72
114,9,1,1,1,1706120742,66
114,43,5,1,1,1706120848,85
114,24,3,1,1,1706121055,59
114,4,0,1,1,1706165972,81
114,13,1,1,1,1706166048,48
114,72,9,1,1,1706183946,103
114,58,7,1,1,1706184065,96
114,46,5,1,1,1706184704,61
114,23,2,1,1,1706184780,68
114,4,0,0,1,1706184897,103
114,32,4,1,1,1706184990,88
114,9,1,1,1,1706185050,40
114,53,6,1,1,1706185252,85
